BRC Query: Small,Points,Num Of Points
"[360725, 110893, 407340, 157508]",[],0
"[320283, 52817, 366898, 99432]",[],0
"[26703, 45056, 73318, 91671]","[(45785, 56718), (37985, 59118), (72803, 67715)]",3
"[423477, 145735, 470092, 192350]",[],0
"[168341, 287897, 214956, 219328]",[],0
"[186317, 70079, 232932, 116694]",[],0
"[286086, 138689, 332701, 185304]",[],0
"[407624, 93866, 454239, 140481]",[],0
"[43817, 225607, 90432, 219328]",[],0
"[159999, 156358, 206614, 202973]",[],0
"[280659, 78592, 327274, 125207]",[],0
"[309048, 282351, 355663, 219328]",[],0
"[336918, 118363, 383533, 164978]",[],0
"[286710, 63327, 333325, 109942]",[],0
"[223496, 340827, 270111, 219328]",[],0
"[293105, 219621, 339720, 219328]",[],0
"[396838, 416301, 443453, 219328]",[],0
"[421348, 154191, 467963, 200806]",[],0
"[161342, 240043, 207957, 219328]",[],0
"[203049, 306034, 249664, 219328]",[],0
"[337795, 80370, 384410, 126985]",[],0
"[90466, 72760, 137081, 119375]",[],0
"[373562, 71303, 420177, 117918]",[],0
"[208094, 218470, 254709, 219328]","[(243245, 219327)]",1
"[318003, 253453, 364618, 219328]",[],0
"[81272, 301515, 127887, 219328]",[],0
"[358476, 164858, 405091, 211473]",[],0
"[193745, 339525, 240360, 219328]",[],0
"[255929, 397319, 302544, 219328]",[],0
"[225752, 122417, 272367, 169032]",[],0
"[258053, 264419, 304668, 219328]",[],0
"[372337, 271082, 418952, 219328]",[],0
"[174966, 266444, 221581, 219328]",[],0
"[349981, 39690, 396596, 86305]",[],0
"[240891, 165500, 287506, 212115]","[(249218, 208706)]",1
"[82991, 398821, 129606, 219328]",[],0
"[267913, 35592, 314528, 82207]",[],0
"[333774, 121213, 380389, 167828]",[],0
"[21510, 194449, 68125, 219328]",[],0
"[255333, 213095, 301948, 219328]",[],0
"[13417, 284326, 60032, 219328]",[],0
"[42959, 368248, 89574, 219328]",[],0
"[50779, 367934, 97394, 219328]",[],0
"[397114, 358869, 443729, 219328]",[],0
"[215271, 11484, 261886, 58099]","[(217026, 12784), (219818, 13637), (250983, 13907), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (260858, 24535)]",8
"[197530, 29706, 244145, 76321]","[(200563, 62770)]",1
"[69014, 333635, 115629, 219328]",[],0
"[10078, 149846, 56693, 196461]",[],0
"[343857, 374953, 390472, 219328]",[],0
"[161485, 389326, 208100, 219328]",[],0
"[126966, 81873, 173581, 128488]",[],0
"[402179, 308455, 448794, 219328]",[],0
"[159072, 108363, 205687, 154978]","[(182621, 142145)]",1
"[63408, 235667, 110023, 219328]",[],0
"[249758, 383688, 296373, 219328]",[],0
"[181234, 209511, 227849, 219328]",[],0
"[96331, 181496, 142946, 219328]",[],0
"[229214, 347858, 275829, 219328]",[],0
"[368550, 236323, 415165, 219328]",[],0
"[85721, 242626, 132336, 219328]",[],0
"[379746, 85449, 426361, 132064]",[],0
"[282928, 173829, 329543, 219328]",[],0
"[75867, 117622, 122482, 164237]",[],0
"[106066, 240966, 152681, 219328]",[],0
"[191181, 421957, 237796, 219328]",[],0
"[211999, 232140, 258614, 219328]",[],0
"[266044, 212346, 312659, 219328]",[],0
"[390733, 123543, 437348, 170158]",[],0
"[425231, 110979, 471846, 157594]",[],0
"[238422, 115212, 285037, 161827]",[],0
"[315627, 380359, 362242, 219328]",[],0
"[34223, 211722, 80838, 219328]",[],0
"[25564, 130815, 72179, 177430]",[],0
"[340083, 52501, 386698, 99116]",[],0
"[106030, 198753, 152645, 219328]",[],0
"[37996, 397748, 84611, 219328]",[],0
"[342651, 363318, 389266, 219328]",[],0
"[99014, 130309, 145629, 176924]",[],0
"[328341, 164106, 374956, 210721]",[],0
"[329246, 53535, 375861, 100150]",[],0
"[377700, 276614, 424315, 219328]",[],0
"[402115, 157237, 448730, 203852]",[],0
"[412568, 193227, 459183, 219328]",[],0
"[223826, 248395, 270441, 219328]",[],0
"[36397, 339403, 83012, 219328]",[],0
"[373443, 278714, 420058, 219328]",[],0
"[357098, 348124, 403713, 219328]",[],0
"[294997, 393162, 341612, 219328]",[],0
"[233877, 312707, 280492, 219328]",[],0
"[246459, 265124, 293074, 219328]",[],0
"[141680, 377276, 188295, 219328]",[],0
"[257495, 121058, 304110, 167673]",[],0
"[184903, 147510, 231518, 194125]",[],0
"[30260, 31084, 76875, 77699]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (72803, 67715)]",6
"[35670, 93501, 82285, 140116]","[(59458, 97155)]",1
"[191514, 10148, 238129, 56763]","[(192522, 10541), (191871, 11154), (205048, 11389), (193616, 12009), (217026, 12784), (208038, 13601), (219818, 13637), (221990, 14496), (229026, 16672), (232460, 17215), (194547, 17907)]",11
"[160060, 351330, 206675, 219328]",[],0
"[11855, 81730, 58470, 128345]",[],0
"[41508, 420563, 88123, 219328]",[],0
"[232378, 364897, 278993, 219328]",[],0
"[124596, 327218, 171211, 219328]",[],0
"[216004, 300548, 262619, 219328]",[],0
"[123970, 245988, 170585, 219328]",[],0
"[109225, 186114, 155840, 219328]",[],0
"[327051, 61772, 373666, 108387]",[],0
"[326021, 53006, 372636, 99621]",[],0
"[424815, 175380, 471430, 219328]",[],0
"[177424, 289083, 224039, 219328]",[],0
"[247058, 178585, 293673, 219328]","[(249218, 208706)]",1
"[142072, 23231, 188687, 69846]","[(145935, 34939), (181333, 62750)]",2
"[281790, 31370, 328405, 77985]",[],0
"[107800, 201424, 154415, 219328]",[],0
"[50120, 118003, 96735, 164618]",[],0
"[283113, 189388, 329728, 219328]",[],0
"[106570, 113824, 153185, 160439]",[],0
"[139858, 360788, 186473, 219328]",[],0
"[390336, 393784, 436951, 219328]",[],0
"[166096, 171816, 212711, 218431]",[],0
"[279121, 209795, 325736, 219328]",[],0
"[141621, 260868, 188236, 219328]",[],0
"[188440, 381661, 235055, 219328]",[],0
"[133926, 31449, 180541, 78064]","[(145935, 34939)]",1
"[168451, 297510, 215066, 219328]",[],0
"[46042, 12944, 92657, 59559]","[(57957, 12989), (65784, 13357), (67034, 13769), (49175, 14068), (53917, 14664), (65308, 14734), (50329, 14943), (51493, 15564), (54829, 15900), (51223, 16726), (63498, 17671), (63107, 18050), (53682, 18069), (50668, 19879), (64482, 19940), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (49317, 22137), (47542, 24648), (60551, 27192), (53468, 27679), (59032, 35658), (50806, 40774), (70802, 13078), (80255, 14211), (69969, 14216), (88748, 14276), (81522, 14734), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (80282, 15888), (79695, 15889), (76820, 16004), (91779, 16340), (84227, 16516), (75988, 16684), (82405, 16839), (70320, 17096), (78083, 18380), (78438, 19163), (89429, 19819), (77898, 21019), (73225, 23191), (73683, 24778), (85915, 25965), (91686, 32602)]",54
"[249777, 267797, 296392, 219328]",[],0
"[388018, 237859, 434633, 219328]",[],0
"[33004, 224186, 79619, 219328]",[],0
"[266896, 249557, 313511, 219328]",[],0
"[238860, 70047, 285475, 116662]",[],0
"[53004, 50834, 99619, 97449]","[(59458, 97155), (72803, 67715)]",2
"[134546, 59880, 181161, 106495]",[],0
"[409428, 88750, 456043, 135365]",[],0
"[225178, 120034, 271793, 166649]",[],0
"[239139, 329377, 285754, 219328]",[],0
"[48562, 231954, 95177, 219328]",[],0
"[301199, 403864, 347814, 219328]",[],0
"[214933, 28748, 261548, 75363]",[],0
"[102692, 139046, 149307, 185661]",[],0
"[265025, 123486, 311640, 170101]",[],0
"[75270, 154391, 121885, 201006]",[],0
"[192720, 175677, 239335, 219328]",[],0
"[236100, 64365, 282715, 110980]",[],0
"[300173, 157804, 346788, 204419]",[],0
"[327975, 291796, 374590, 219328]",[],0
"[421800, 113595, 468415, 160210]",[],0
"[380921, 163642, 427536, 210257]",[],0
"[415732, 239738, 462347, 219328]",[],0
"[277619, 325138, 324234, 219328]",[],0
"[250378, 289221, 296993, 219328]",[],0
"[340702, 144949, 387317, 191564]",[],0
"[151009, 129640, 197624, 176255]","[(182621, 142145)]",1
"[16798, 70365, 63413, 116980]","[(59458, 97155)]",1
"[330486, 418893, 377101, 219328]",[],0
"[381361, 59969, 427976, 106584]",[],0
"[98596, 392359, 145211, 219328]",[],0
"[225518, 138546, 272133, 185161]",[],0
"[122445, 157306, 169060, 203921]",[],0
"[394036, 353948, 440651, 219328]",[],0
"[11493, 397097, 58108, 219328]",[],0
"[288885, 278273, 335500, 219328]",[],0
"[232653, 34211, 279268, 80826]",[],0
"[71972, 209807, 118587, 219328]",[],0
"[346386, 150977, 393001, 197592]",[],0
"[70111, 394665, 116726, 219328]",[],0
"[304165, 196286, 350780, 219328]",[],0
"[128473, 361949, 175088, 219328]",[],0
"[383795, 376945, 430410, 219328]",[],0
"[294712, 354466, 341327, 219328]",[],0
"[156053, 124277, 202668, 170892]","[(182621, 142145)]",1
"[396021, 134017, 442636, 180632]",[],0
"[42084, 279778, 88699, 219328]",[],0
"[169345, 361825, 215960, 219328]",[],0
"[179721, 130592, 226336, 177207]","[(182621, 142145)]",1
"[203779, 337638, 250394, 219328]",[],0
"[259916, 158499, 306531, 205114]",[],0
"[313284, 97970, 359899, 144585]",[],0
"[80095, 16242, 126710, 62857]","[(91779, 16340), (114056, 16475), (84227, 16516), (109712, 16598), (82405, 16839), (101506, 17559), (97661, 18559), (108072, 19082), (98057, 19225), (89429, 19819), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",20
"[298112, 272803, 344727, 219328]",[],0
"[180023, 200524, 226638, 219328]",[],0
"[315051, 340943, 361666, 219328]",[],0
"[21374, 76181, 67989, 122796]","[(59458, 97155)]",1
"[215515, 89509, 262130, 136124]",[],0
"[100792, 275752, 147407, 219328]",[],0
"[48202, 79200, 94817, 125815]","[(59458, 97155)]",1
"[409218, 116384, 455833, 162999]",[],0
"[417818, 414336, 464433, 219328]",[],0
"[268550, 306697, 315165, 219328]",[],0
"[410379, 372863, 456994, 219328]",[],0
"[120030, 131490, 166645, 178105]",[],0
"[392189, 77390, 438804, 124005]",[],0
"[130637, 406558, 177252, 219328]",[],0
"[209761, 193433, 256376, 219328]","[(249218, 208706), (243245, 219327)]",2
"[327145, 317985, 373760, 219328]",[],0
"[77606, 337888, 124221, 219328]",[],0
"[269456, 64747, 316071, 111362]",[],0
"[331087, 21756, 377702, 68371]",[],0
"[284120, 320658, 330735, 219328]",[],0
"[196134, 264598, 242749, 219328]",[],0
"[246984, 169964, 293599, 216579]","[(249218, 208706)]",1
"[14741, 123498, 61356, 170113]",[],0
"[299370, 350353, 345985, 219328]",[],0
"[93595, 354592, 140210, 219328]",[],0
"[267481, 394712, 314096, 219328]",[],0
"[260255, 294393, 306870, 219328]",[],0
"[172713, 377333, 219328, 219328]",[],0
"[49416, 143990, 96031, 190605]",[],0
"[80177, 324947, 126792, 219328]",[],0
"[218804, 376911, 265419, 219328]",[],0
"[108290, 174012, 154905, 219328]",[],0
"[419876, 161066, 466491, 207681]",[],0
"[209491, 39144, 256106, 85759]",[],0
"[117516, 28190, 164131, 74805]","[(145935, 34939)]",1
"[173350, 388991, 219965, 219328]",[],0
"[399797, 138983, 446412, 185598]",[],0
"[188034, 239430, 234649, 219328]",[],0
"[358568, 388644, 405183, 219328]",[],0
"[354026, 353010, 400641, 219328]",[],0
"[126562, 144487, 173177, 191102]",[],0
"[188562, 360220, 235177, 219328]",[],0
"[93225, 167973, 139840, 214588]",[],0
"[17017, 194951, 63632, 219328]",[],0
"[308844, 290977, 355459, 219328]",[],0
"[38621, 392060, 85236, 219328]",[],0
"[338647, 87397, 385262, 134012]",[],0
"[193410, 19644, 240025, 66259]","[(200563, 62770)]",1
"[265598, 337280, 312213, 219328]",[],0
"[40267, 20995, 86882, 67610]","[(53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (41126, 22253), (46040, 22975), (47542, 24648), (60551, 27192), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (77898, 21019), (73225, 23191), (73683, 24778), (85915, 25965)]",18
"[134715, 31690, 181330, 78305]","[(145935, 34939)]",1
"[14639, 126488, 61254, 173103]",[],0
"[350936, 179385, 397551, 219328]",[],0
"[43005, 40835, 89620, 87450]","[(45785, 56718), (72803, 67715)]",2
"[188958, 356231, 235573, 219328]",[],0
"[229708, 79341, 276323, 125956]",[],0
"[121638, 243504, 168253, 219328]",[],0
"[236294, 82594, 282909, 129209]",[],0
"[195830, 171669, 242445, 218284]",[],0
"[100882, 348419, 147497, 219328]",[],0
"[180509, 389832, 227124, 219328]",[],0
"[419831, 399922, 466446, 219328]",[],0
"[222357, 208745, 268972, 219328]","[(243245, 219327)]",1
"[13167, 222699, 59782, 219328]",[],0
"[146393, 287932, 193008, 219328]",[],0
"[286690, 393802, 333305, 219328]",[],0
"[368117, 377705, 414732, 219328]",[],0
"[250678, 406096, 297293, 219328]",[],0
"[30105, 304197, 76720, 219328]",[],0
"[72392, 222516, 119007, 219328]",[],0
"[212746, 97935, 259361, 144550]",[],0
"[9747, 270551, 56362, 219328]",[],0
"[80587, 334142, 127202, 219328]",[],0
"[355183, 277566, 401798, 219328]",[],0
"[392123, 374909, 438738, 219328]",[],0
"[85799, 49875, 132414, 96490]",[],0
"[181158, 132572, 227773, 179187]","[(182621, 142145)]",1
"[100535, 137508, 147150, 184123]",[],0
"[19638, 96639, 66253, 143254]","[(59458, 97155)]",1
"[397564, 421088, 444179, 219328]",[],0
"[366551, 302456, 413166, 219328]",[],0
"[96362, 384447, 142977, 219328]",[],0
"[49267, 232080, 95882, 219328]",[],0
"[321577, 62463, 368192, 109078]",[],0
"[333443, 337648, 380058, 219328]",[],0
"[247984, 380417, 294599, 219328]",[],0
"[86797, 330521, 133412, 219328]",[],0
"[323722, 29114, 370337, 75729]",[],0
"[140485, 186506, 187100, 219328]",[],0
"[395049, 392272, 441664, 219328]",[],0
"[205520, 22412, 252135, 69027]",[],0
"[336197, 27157, 382812, 73772]",[],0
"[268344, 55103, 314959, 101718]",[],0
"[196003, 161594, 242618, 208209]",[],0
"[360252, 87184, 406867, 133799]",[],0
"[248302, 131925, 294917, 178540]",[],0
"[274160, 194663, 320775, 219328]",[],0
"[93200, 393730, 139815, 219328]",[],0
"[402894, 220302, 449509, 219328]",[],0
"[185140, 149590, 231755, 196205]",[],0
"[266230, 213948, 312845, 219328]",[],0
"[15868, 171046, 62483, 217661]",[],0
"[286168, 159231, 332783, 205846]",[],0
"[296710, 253964, 343325, 219328]",[],0
"[26429, 413345, 73044, 219328]",[],0
"[286929, 307222, 333544, 219328]",[],0
"[297574, 145714, 344189, 192329]",[],0
"[368220, 28197, 414835, 74812]",[],0
"[247149, 215244, 293764, 219328]",[],0
"[386331, 71039, 432946, 117654]",[],0
"[219813, 189829, 266428, 219328]","[(249218, 208706), (243245, 219327)]",2
"[268166, 34935, 314781, 81550]",[],0
"[18961, 151273, 65576, 197888]",[],0
"[396068, 26086, 442683, 72701]",[],0
"[141244, 365013, 187859, 219328]",[],0
"[364839, 313254, 411454, 219328]",[],0
"[376538, 414921, 423153, 219328]",[],0
"[160043, 367836, 206658, 219328]",[],0
"[407667, 116695, 454282, 163310]",[],0
"[407937, 285607, 454552, 219328]",[],0
"[278786, 186521, 325401, 219328]",[],0
"[210529, 139521, 257144, 186136]",[],0
"[117677, 68931, 164292, 115546]",[],0
"[304884, 180839, 351499, 219328]",[],0
"[135333, 315426, 181948, 219328]",[],0
"[361415, 385648, 408030, 219328]",[],0
"[287447, 365327, 334062, 219328]",[],0
"[193377, 93340, 239992, 139955]",[],0
"[88362, 181477, 134977, 219328]",[],0
"[399967, 12883, 446582, 59498]","[(443074, 12940)]",1
"[314790, 34989, 361405, 81604]",[],0
"[304271, 89993, 350886, 136608]",[],0
"[188776, 198534, 235391, 219328]",[],0
"[160784, 336170, 207399, 219328]",[],0
"[161955, 177463, 208570, 219328]",[],0
"[267565, 418521, 314180, 219328]",[],0
"[219750, 323058, 266365, 219328]",[],0
"[234088, 97264, 280703, 143879]",[],0
"[8647, 421434, 55262, 219328]",[],0
"[81915, 306228, 128530, 219328]",[],0
"[30976, 239794, 77591, 219328]",[],0
"[74097, 187080, 120712, 219328]",[],0
"[13002, 386456, 59617, 219328]",[],0
"[259991, 356353, 306606, 219328]",[],0
"[355634, 416336, 402249, 219328]",[],0
"[143173, 399907, 189788, 219328]",[],0
"[329092, 106502, 375707, 153117]",[],0
"[44946, 295886, 91561, 219328]",[],0
"[230351, 154239, 276966, 200854]",[],0
"[99255, 285743, 145870, 219328]",[],0
"[97171, 41297, 143786, 87912]","[(103123, 45841), (97257, 47150)]",2
"[353550, 343341, 400165, 219328]",[],0
"[90640, 312039, 137255, 219328]",[],0
"[65816, 272317, 112431, 219328]",[],0
"[339534, 425796, 386149, 219328]",[],0
"[293027, 325335, 339642, 219328]",[],0
"[209809, 403825, 256424, 219328]",[],0
"[235992, 147451, 282607, 194066]",[],0
"[171379, 157519, 217994, 204134]",[],0
"[15265, 232881, 61880, 219328]",[],0
"[416291, 384512, 462906, 219328]",[],0
"[155148, 143483, 201763, 190098]",[],0
"[290116, 284555, 336731, 219328]",[],0
"[298866, 174803, 345481, 219328]",[],0
"[187561, 107725, 234176, 154340]",[],0
"[378040, 418419, 424655, 219328]",[],0
"[234450, 423098, 281065, 219328]",[],0
"[82412, 11224, 129027, 57839]","[(100745, 11476), (85483, 11574), (128706, 11613), (122199, 12087), (105003, 12340), (96432, 13026), (94047, 13060), (92728, 13196), (116696, 13511), (104767, 13542), (115607, 14151), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (88006, 15197), (125111, 15411), (125429, 15748), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (109712, 16598), (101506, 17559), (128703, 17618), (97661, 18559), (108072, 19082), (98057, 19225), (89429, 19819), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",43
"[401360, 276207, 447975, 219328]",[],0
"[89556, 419499, 136171, 219328]",[],0
"[354738, 375847, 401353, 219328]",[],0
"[417862, 303440, 464477, 219328]",[],0
"[209519, 197354, 256134, 219328]","[(249218, 208706), (243245, 219327)]",2
"[251455, 27184, 298070, 73799]",[],0
"[302556, 223933, 349171, 219328]",[],0
"[341912, 330099, 388527, 219328]",[],0
"[426748, 406699, 473363, 219328]",[],0
"[127813, 16344, 174428, 62959]","[(130706, 16530), (138819, 16651), (144008, 17433), (128703, 17618), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939)]",10
"[198025, 285515, 244640, 219328]",[],0
"[91225, 364768, 137840, 219328]",[],0
"[110095, 338894, 156710, 219328]",[],0
"[193963, 337272, 240578, 219328]",[],0
"[375165, 268682, 421780, 219328]",[],0
"[18152, 391329, 64767, 219328]",[],0
"[393604, 138766, 440219, 185381]",[],0
"[307778, 135036, 354393, 181651]",[],0
"[152019, 105184, 198634, 151799]","[(182621, 142145)]",1
"[405566, 228308, 452181, 219328]",[],0
"[48971, 308607, 95586, 219328]",[],0
"[243092, 132233, 289707, 178848]",[],0
"[398206, 382362, 444821, 219328]",[],0
"[243865, 274926, 290480, 219328]",[],0
"[377735, 60766, 424350, 107381]",[],0
"[106829, 94355, 153444, 140970]",[],0
"[239063, 42316, 285678, 88931]",[],0
"[231855, 340908, 278470, 219328]",[],0
"[215075, 150646, 261690, 197261]",[],0
"[140597, 237344, 187212, 219328]",[],0
"[405385, 413642, 452000, 219328]",[],0
"[194849, 327769, 241464, 219328]",[],0
"[179958, 55632, 226573, 102247]","[(181333, 62750), (200563, 62770)]",2
"[169083, 23916, 215698, 70531]","[(181333, 62750), (200563, 62770)]",2
"[266338, 13868, 312953, 60483]","[(286201, 14322), (277400, 19941), (306553, 24096)]",3
"[407900, 139481, 454515, 186096]",[],0
"[114436, 407809, 161051, 219328]",[],0
"[216730, 210819, 263345, 219328]","[(243245, 219327)]",1
"[236503, 414674, 283118, 219328]",[],0
"[341235, 336133, 387850, 219328]",[],0
"[361002, 212202, 407617, 219328]",[],0
"[373597, 28258, 420212, 74873]",[],0
"[313613, 252075, 360228, 219328]",[],0
"[194020, 306326, 240635, 219328]",[],0
"[74603, 304033, 121218, 219328]",[],0
"[380617, 154052, 427232, 200667]",[],0
"[180144, 20857, 226759, 67472]","[(181333, 62750), (200563, 62770)]",2
"[216832, 256485, 263447, 219328]",[],0
"[281634, 79074, 328249, 125689]",[],0
"[29920, 50837, 76535, 97452]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[304821, 190272, 351436, 219328]",[],0
"[197396, 10472, 244011, 57087]","[(205048, 11389), (217026, 12784), (208038, 13601), (219818, 13637), (221990, 14496), (229026, 16672), (232460, 17215)]",7
"[44488, 108137, 91103, 154752]",[],0
